Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
400,Dave Stachelski,NOR,24,TE,5,0,1,1,100.0%,5,5.0,0,0,0.0,5,5.0,0.2,1.0,0,StacDa00
401,Vinny Sutherland,SFO,23,WR,15,0,1,1,100.0%,5,5.0,0,0,0.0,5,5.0,0.1,0.3,1,SuthVi00
402,Brian Urlacher*+,CHI,23,MLB,16,16,1,1,100.0%,27,27.0,1,1,100.0,27,27.0,0.1,1.7,0,UrlaBr00
403,John Waerig,DET,25,TE,1,0,1,1,100.0%,6,6.0,0,0,0.0,6,6.0,1.0,6.0,0,WaerJo00
404,Terry Witherspoon,DAL,24,FB,3,0,1,1,100.0%,9,9.0,0,0,0.0,9,9.0,0.3,3.0,0,WithTe00
405,Bradford Banta,DET,31,LS,16,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,1,BantBr00
406,Aaron Brooks,NOR,25,QB,16,16,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,13,BrooAa00
407,Lance Brown,BUF,29,DB,14,1,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,BrowLa20
408,Terrell Buckley,NWE,30,DB,15,1,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,BuckTe20
409,Matt Campbell,WAS,29,RG,11,5,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,CampMa21
410,Jonathan Carter,NYG,22,WR,2,0,3,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,CartJo01
411,Deon Dyer,MIA,24,FB,16,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,DyerDe00
412,Jim Finn,IND,25,FB,15,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,FinnJi00
413,Scott Frost,CLE,26,DB,12,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,FrosSc20
414,Mondriel Fulcher,OAK,25,TE,13,1,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,FulcMo20
415,Kendall Gammon,KAN,33,LS,16,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,GammKe00
416,Windrell Hayes,NYJ,25,WR,1,0,2,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,HayeWi00
417,Raymond Jackson,CLE,28,DB,15,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,JackRa22
418,Kerry Joseph,SEA,28,DB,8,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,1,JoseKe20
419,Isaiah Kacyvenski,SEA,24,LB,16,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,KacyIs20
420,Nick Luchey,CIN,24,FB,4,2,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,WillNi00
421,Scott McGarrahan,MIA,27,DB,16,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,McGaSc20
422,Travis McGriff,DEN,25,WR,5,0,4,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,McGrTr00
423,Rodrick Monroe,CLE,25,TE,7,3,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,MonrRo00
424,Brock Olivo,DET,25,RB,16,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,OlivBr00
425,Ryan Prince,JAX,24,TE,8,2,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,0,PrinRy20
426,Stanley Pritchett,CHI,28,FB,7,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,PritSt00
427,Brad St. Louis,CIN,25,LS,11,0,3,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,StLoBr00
428,Nate Turner,SDG,23,WR,1,0,1,0,0.0%,0,,0,0,0.0,0,0.0,0.0,0.0,,TurnNa20
