Darren Waller|2022,Darren Waller,LV,LV|2022,2022,79.3,30,11.3,7,3.1,29,8,7,43.8%,291,41.6,63.1%,209,64.4%,37,13,4,26,2,353,494,67,561,3,16,0,0,0,2,0,29.9,5.3,3.7,50.4,13.4,9.6,80.1,0.43,2.3,0.0,0.18,1.70,2.36,15.4%,70.0%,35.1%,50.0%,13.6,117.7,1.37,21.6%,13.4,-,0.115,21.3%,38.20%,0.71,7.9,104.9,73.7,5.4%,-,-,461,257,165,742,3,179,241,1812,2268,13,26,353,3,0,0,0.77,7.9,0.30,0,3.7,50.4,0.43,0.0,0,1.13,71.3,2,28.6%,5,71.4%,5,71.4%,2,2,3,25.0%,25.0%,37.5%,2015,6,204
Kyle Pitts|2022,Kyle Pitts,ATL,ATL|2022,2022,75.6,31,7.6,22,2.7,22,2,10,62.5%,434,43.4,72.5%,211,44.5%,59,14,12,28,3,356,816,126,942,2,20,0,0,3,1,0,21.1,5.9,2.8,35.6,13.8,12.6,94.2,0.20,2.0,0.3,0.28,1.70,3.87,27.1%,47.0%,23.7%,25.0%,12.7,178.0,1.58,35.2%,13.8,0.58,7.1%,18.6%,65.20%,0.44,3.4,74.7,76.6,1.7%,7.05,2.92,599,226,330,1602,11,289,218,1731,2319,12,28,356,2,0,3,0.59,3.4,0.12,0,2.8,35.6,0.20,0.3,10.7%,0.34,6.7,1,10.0%,3,30.0%,5,50.0%,1,1,1,50.0%,50.0%,50.0%,2021,1,4
Daniel Bellinger|2022,Daniel Bellinger,NYG,NYG|2022,2022,75.0,32,6.8,25,2.4,21,1,11,68.8%,545,49.5,73.8%,279,0.244,35,0,3,30,3,268,140,144,284,2,14,1,1,0,1,1,25.4,3.2,2.7,24.4,4.0,13.1,25.8,0.18,1.3,0.0,0.13,1.00,0.50,11.2%,0.86,0,1,8.9,134.0,0.81,7.3%,4.0,-,6.7%,16.3%,21.90%,1.91,9.7,120.8,58.6,0.029,-,-,738,332,345,1704,14,312,313,2133,1929,10,31,270,3,0,0,0.37,11.0,0.35,1,2.8,24.5,0.27,0.0,0.0%,1.00,232.7,0,0.0%,2,18.2%,6,54.5%,0,0,0,0.0%,0.0%,0.0%,2022,4,112
Logan Thomas|2022,Logan Thomas,WAS,WAS|2022,2022,73.7,33,5.7,34,2.0,31,9,13,81.3%,635,48.8,68.3%,346,63.8%,58,2,9,37,5,307,420,120,540,1,15,0,0,0,2,0,26.6,4.5,2.8,23.6,7.2,9.2,41.5,0.08,1.2,0.0,0.17,0.90,1.21,13.4%,64.0%,3.4%,55.6%,8.3,307.0,0.69,11.8%,7.2,-0.07,0.027,7.8%,28.40%,0.73,-7.2,72.3,57.5,3.4%,5.45,3.68,930,442,414,1655,7,464,433,2955,3548,19,37,307,1,0,0,0.33,-7.2,-0.19,0,2.8,23.6,0.08,0.0,0,-0.55,184.5,0,0.0%,2,15.4%,7,53.8%,1,1,1,11.1%,11.1%,11.1%,2014,4,120
Isaiah Likely|2022,Isaiah Likely,BAL,BAL|2022,2022,73.0,34,5.2,38,2.6,22,1,14,87.5%,319,22.8,36.4%,227,0.623,47,4,8,28,4,270,289,119,408,3,14,0,0,4,4,0,16.2,3.4,2.0,19.3,6.1,8.5,29.1,0.21,1.0,0.3,0.21,1.20,1.27,12.9%,0.6,0.085,0.5,9.6,90.0,0.70,9.5%,6.1,0.44,10.7%,14.2%,26.00%,0.93,-1.6,103.4,62.0,0.085,6.45,3.16,876,383,431,2286,11,326,364,2518,3033,17,28,270,3,0,4,0.31,-1.6,-0.06,0,2.0,19.3,0.21,0.3,14.3%,-0.11,-,1,7.1%,2,14.3%,5,35.7%,0,0,0,0.0%,0.0%,0.0%,2022,4,139
Jelani Woods|2022,Jelani Woods,IND,IND|2022,2022,72.3,35,6.0,30,3.0,23,1,12,75.0%,280,23.3,34.7%,184,35.8%,36,4,7,24,4,303,372,116,488,3,16,1,0,2,2,0,15.3,3.0,2.0,25.3,10.3,9.7,40.7,0.25,1.3,0.2,0.20,1.60,2.02,8.8%,67.0%,11.1%,57.1%,12.6,101.0,0.71,14.5%,10.3,-,0.125,17.2%,23.30%,0.81,9.5,122.3,70.8,5.6%,-,-,806,429,299,1133,3,349,409,2663,2569,13,24,303,3,0,2,0.38,9.5,0.40,0,2.0,25.3,0.25,0.2,0.083,0.79,175.7,2,16.7%,2,16.7%,5,41.7%,0,0,0,0.0%,0.0%,0.0%,2022,3,73
Noah Gray|2022,Noah Gray,KC,KC|2022,2022,67.6,36,4.2,47,2.4,23,2,16,100.0%,563,35.2,51.7%,268,0.206,33,2,4,27,1,285,173,165,338,1,13,0,0,3,1,0,16.8,2.1,1.7,17.8,5.2,10.3,21.1,0.06,0.8,0.2,0.12,1.10,0.65,5.6%,0.82,0.061,0.25,10.6,285.0,0.46,4.0%,5.2,-,3.7%,4.1%,11.20%,1.65,11.5,112.8,63.8,0.03,-,-,1090,626,389,1802,15,426,591,5048,4284,40,28,286,2,0,3,0.26,12.9,0.46,0,1.8,17.9,0.13,0.2,10.7%,0.81,-,0,0.0%,1,6.3%,5,31.3%,0,0,0,0.0%,0.0%,0.0%,2021,5,162
Brock Wright|2022,Brock Wright,DET,DET|2022,2022,63.6,37,5.3,37,3.5,23,2,12,75.0%,450,37.5,56.7%,156,0.155,23,0,1,18,1,216,62,165,227,4,13,0,0,0,3,0,13.0,1.9,1.5,18.0,2.7,13.8,18.9,0.33,1.1,0.0,0.15,1.40,0.40,6.0%,0.78,0,1,12.0,54.0,0.54,2.5%,2.7,-,22.2%,12.6%,10.70%,3.48,17.7,147.2,65.5,0.13,-,-,793,401,340,1509,14,398,386,3115,2510,22,18,216,4,0,0,0.27,17.7,0.98,0,1.5,18.0,0.33,0.0,0.0%,1.48,-,1,8.3%,2,16.7%,4,33.3%,0,0,0,0.0%,0.0%,0.0%,2021,UDFA,UDFA
Colby Parkinson|2022,Colby Parkinson,SEA,SEA|2022,2022,62.5,38,4.5,43,2.7,23,3,14,87.5%,359,25.6,38.9%,185,34.7%,31,3,5,23,2,275,241,134,375,2,12,0,0,0,0,0,13.2,2.2,1.6,19.6,7.8,9.6,26.8,0.14,0.9,0.0,0.17,1.50,1.30,6.6%,74.0%,9.7%,40.0%,12.0,137.5,0.57,6.8%,7.8,-,8.7%,7.7%,14.70%,1.14,7.2,129.2,68.5,0.0%,-,-,922,486,354,1658,11,368,470,3604,3549,26,23,275,2,0,0,0.30,7.2,0.31,0,1.6,19.6,0.14,0.0,0.0%,0.51,-,0,0.0%,2,14.3%,4,28.6%,0,0,0,0.0%,0.0%,0.0%,2020,4,133
Kylen Granson|2022,Kylen Granson,IND,IND|2022,2022,61.2,39,4.7,40,1.9,24,2,13,81.3%,408,31.4,45.1%,231,51.8%,40,0,4,31,2,302,259,127,386,0,17,1,0,3,2,0,17.8,3.1,2.4,23.2,6.5,9.8,29.7,0.00,1.3,0.2,0.17,1.30,1.12,8.7%,78.0%,0.0%,50.0%,9.7,-,0.63,9.0%,6.5,-,0.00%,4.8%,19.40%,1.17,-0.7,66.9,65.1,5.0%,-,-,904,479,340,1363,6,406,458,3162,2876,13,32,302,0,0,3,0.33,-2.4,-0.08,0,2.5,23.2,0.00,0.2,9.40%,-0.18,-,0,0.0%,2,15.4%,4,30.8%,0,0,0,0.0%,0.0%,0.0%,2021,4,127
Harrison Bryant|2022,Harrison Bryant,CLE,CLE|2022,2022,57.7,40,3.8,51,1.9,24,3,15,93.8%,510,34.0,49.1%,239,39.2%,40,3,5,29,2,219,221,110,331,1,11,0,0,6,4,0,15.9,2.7,1.9,14.6,5.5,7.3,22.1,0.07,0.7,0.4,0.17,0.90,0.92,8.9%,73.0%,7.5%,40.0%,7.6,219.0,0.46,6.0%,5.5,-,0.034,6.7%,17.60%,0.99,2.2,93.6,54.0,10.0%,-,-,1038,480,472,2185,18,466,448,3260,3699,15,30,227,1,0,6,0.22,3.1,0.10,0,2.0,15.1,0.07,0.4,0.2,0.21,238.7,0,0.0%,2,13.3%,3,20.0%,0,0,0,0.0%,0.0%,0.0%,2020,4,115
CJ Uzomah|2022,CJ Uzomah,NYJ,NYJ|2022,2022,56.2,41,4.3,45,2.7,30,8,13,81.3%,471,36.2,56.5%,225,27.1%,27,2,4,21,4,232,196,105,301,2,10,0,0,4,1,0,17.3,2.1,1.6,17.8,7.3,8.1,23.2,0.15,0.8,0.3,0.12,1.00,0.87,6.4%,78.0%,7.4%,100.0%,11.0,116.0,0.51,5.4%,7.3,-,0.095,16.4%,13.30%,1.18,11.2,129.5,60.8,3.7%,-,-,834,453,319,1374,12,359,424,3004,3626,8,21,232,2,0,4,0.28,11.2,0.53,0,1.6,17.8,0.15,0.3,0.19,0.86,232.3,1,7.7%,1,7.7%,1,7.7%,0,0,2,0.0%,0.0%,25.0%,2015,5,157
Trey McBride|2022,Trey McBride,ARI,ARI|2022,2022,54.4,42,4.5,42,2.1,22,1,12,75.0%,533,44.4,62.8%,292,32.4%,36,1,7,26,3,224,224,88,312,1,10,1,0,1,1,0,24.3,3.0,2.2,18.7,6.2,7.3,26.0,0.08,0.8,0.1,0.12,0.80,0.77,8.3%,72.0%,2.8%,42.9%,8.6,224.0,0.50,7.1%,6.2,-,0.038,8.3%,17.40%,1.00,4.1,97.5,52.2,2.8%,-,-,849,450,317,1372,10,309,432,2711,3172,12,26,224,1,0,1,0.26,4.1,0.16,0,2.2,18.7,0.08,0.1,0.038,0.34,152.8,1,8.3%,1,8.3%,4,33.3%,0,0,0,0.0%,0.0%,0.0%,2022,2,55
Tommy Tremble|2022,Tommy Tremble,CAR,CAR|2022,2022,53.2,43,3.5,53,3.0,22,2,15,93.8%,471,31.4,52.4%,237,16.3%,31,4,3,18,1,172,247,58,305,3,8,0,0,2,2,0,15.8,2.1,1.2,11.5,8.0,3.9,20.3,0.20,0.5,0.1,0.13,0.70,1.04,8.0%,58.0%,12.9%,33.3%,9.6,57.3,0.42,8.7%,8.0,-,0.167,12.8%,18.10%,0.70,-2.2,95.4,44.6,6.5%,-,-,899,413,419,1893,16,460,388,3058,2847,15,18,172,3,0,2,0.19,-2.2,-0.12,0,1.2,11.5,0.20,0.1,0.111,-0.15,-,0,0.0%,3,20.0%,4,26.7%,0,0,0,0.0%,0.0%,0.0%,2021,3,83
Jonnu Smith|2022,Jonnu Smith,NE,NE|2022,2022,52.0,44,4.0,48,1.9,27,6,13,81.3%,406,31.2,50.4%,171,27.6%,39,1,8,27,3,245,109,200,309,0,9,0,0,11,0,0,13.2,3.0,2.1,18.8,2.8,15.4,23.8,0.00,0.7,0.9,0.23,1.40,0.64,9.6%,69.0%,2.6%,37.5%,9.1,-,0.58,3.4%,2.8,-,0.0%,4.0%,16.70%,2.25,0.0,79.2,72.1,0.0%,-,-,806,425,313,1306,11,361,408,3044,3203,12,28,250,0,0,11,0.31,0.7,0.03,0,2.2,19.2,0.00,0.9,39.3%,0.05,237.0,0,0.0%,1,7.7%,5,38.5%,0,0,2,0.0%,0.0%,33.3%,2017,3,100
Irv Smith|2022,Irv Smith,MIN,MIN|2022,2022,50.8,45,7.3,24,2.3,24,4,7,43.8%,253,36.1,53.9%,166,21.6%,33,2,3,22,0,168,155,86,241,2,9,1,0,2,1,0,23.7,4.7,3.1,24.0,4.7,12.3,34.4,0.29,1.3,0.3,0.20,1.00,0.93,13.3%,67.0%,6.1%,0.0%,7.6,84.0,0.63,10.3%,4.7,-,9.1%,13.8%,27.20%,1.08,-4.4,91.9,57.2,3.0%,-,-,469,266,166,760,10,185,248,1770,1495,11,22,168,2,0,2,0.36,-4.4,-0.20,0,3.1,24.0,0.29,0.3,9.1%,-0.63,-,1,14.3%,1,14.3%,4,57.1%,0,0,1,0.0%,0.0%,25.0%,2019,2,50
Jake Ferguson|2022,Jake Ferguson,DAL,DAL|2022,2022,47.0,46,3.9,49,2.6,23,1,12,75.0%,336,28.0,40.2%,101,15.9%,21,0,1,18,1,170,74,123,197,2,8,0,0,4,0,0,8.4,1.8,1.5,14.2,3.5,10.3,16.4,0.17,0.7,0.3,0.21,1.70,0.73,5.4%,86.0%,0.0%,100.0%,9.4,85.0,0.43,2.4%,3.5,-,11.1%,7.2%,9.70%,2.30,7.9,132.1,76.0,0.0%,-,-,835,399,384,1739,21,409,391,2992,3129,23,18,170,2,0,4,0.20,7.9,0.44,0,1.5,14.2,0.17,0.3,22.2%,0.66,-,0,0.0%,1,8.3%,3,25.0%,0,0,0,0.0%,0.0%,0.0%,2022,4,129
Mo Alie-Cox|2022,Mo Alie-Cox,IND,IND|2022,2022,46.5,47,2.9,57,2.6,28,6,16,100.0%,542,33.9,50.3%,260,33.0%,27,1,3,18,2,185,147,99,246,2,8,1,1,4,1,0,16.3,1.7,1.1,11.6,5.4,6.2,15.4,0.13,0.5,0.3,0.10,0.70,0.57,5.0%,67.0%,3.7%,66.7%,10.3,92.5,0.33,4.2%,5.4,-,11.1%,9.2%,10.40%,1.26,-4.0,115.1,47.7,3.7%,-,-,1078,569,406,1670,7,476,545,3645,3498,15,18,185,2,0,4,0.17,-4.0,-0.22,0,1.1,11.6,0.13,0.3,22.2%,-0.25,235.8,1,6.3%,1,6.3%,1,6.3%,0,0,0,0.0%,0.0%,0.0%,2017,UDFA,UDFA
MyCole Pruitt|2022,MyCole Pruitt,ATL,ATL|2022,2022,42.6,48,3.9,50,3.3,30,8,11,68.8%,278,25.3,41.6%,65,13.2%,16,0,2,13,1,116,74,68,142,3,8,0,0,0,1,0,5.9,1.5,1.2,10.5,4.6,6.2,12.9,0.27,0.7,0.0,0.25,1.80,1.14,6.3%,81.0%,0.0%,50.0%,8.9,38.7,0.44,3.2%,4.6,-,23.1%,16.9%,11.60%,1.57,6.1,136.5,74.4,6.3%,-,-,669,262,362,1721,9,347,255,1777,2366,11,13,116,3,0,0,0.17,6.1,0.47,0,1.2,10.5,0.27,0.0,0.0%,0.55,-,0,0.0%,0,0.0%,4,36.4%,0,0,0,0.0%,0.0%,0.0%,2015,5,143
Adam Trautman|2022,Adam Trautman,NO,NO|2022,2022,41.9,49,3.5,54,2.5,25,3,12,75.0%,431,35.9,59.3%,132,15.6%,21,0,3,17,1,189,113,110,223,1,8,0,0,1,0,0,11.0,1.8,1.4,15.8,5.4,9.2,18.6,0.08,0.7,0.1,0.16,1.40,0.86,6.6%,81.0%,0.0%,33.3%,11.1,189.0,0.57,4.0%,5.4,-,0.059,7.1%,12.70%,1.67,7.6,120.0,68.2,0.0%,-,-,727,333,340,1367,10,306,320,2653,2814,14,17,189,1,0,1,0.26,7.6,0.45,0,1.4,15.8,0.08,0.1,0.059,0.63,224.8,0,0.0%,1,8.3%,4,33.3%,0,0,0,0.0%,0.0%,0.0%,2020,4,105
Josh Oliver|2022,Josh Oliver,BAL,BAL|2022,2022,41.9,49,3.2,56,2.8,25,4,13,81.3%,412,31.7,49.5%,144,22.3%,23,4,3,15,2,149,203,74,277,2,7,0,0,1,1,0,11.1,1.8,1.2,11.5,8.8,5.7,21.3,0.15,0.5,0.1,0.16,1.00,1.41,6.8%,65.0%,17.4%,66.7%,9.9,74.5,0.42,7.5%,8.8,-,13.3%,11.7%,15.50%,0.73,6.1,108.8,62.2,4.3%,-,-,833,356,420,2230,11,317,336,2241,2722,12,15,149,2,0,1,0.18,6.1,0.41,0,1.2,11.5,0.15,0.1,6.7%,0.47,-,1,7.7%,1,7.7%,2,15.4%,0,0,0,0.0%,0.0%,0.0%,2019,3,69
Shane Zylstra|2022,Shane Zylstra,DET,DET|2022,2022,41.0,51,4.6,41,3.7,25,2,9,56.3%,189,21.0,30.8%,118,0.328,14,0,1,11,1,60,75,13,88,4,6,0,0,0,1,0,13.1,1.6,1.2,6.7,5.4,1.4,9.8,0.44,0.7,0.0,0.12,0.50,0.64,4.8%,0.79,0,1,5.5,15.0,0.20,4.2%,5.4,-,36.4%,13.1%,10.20%,0.80,5.1,125.5,56.8,0.071,-,-,613,304,272,1119,12,315,290,2310,1791,17,11,60,4,0,0,0.10,5.1,0.46,0,1.2,6.7,0.44,0.0,0.0%,0.57,-,1,11.1%,1,11.1%,3,33.3%,0,0,0,0.0%,0.0%,0.0%,2021,UDFA,UDFA
Ian Thomas|2022,Ian Thomas,CAR,CAR|2022,2022,40.7,52,2.5,64,1.9,26,5,16,100.0%,522,32.6,54.5%,170,11.4%,30,2,3,21,0,197,69,182,251,0,8,0,0,4,2,0,10.6,1.9,1.3,12.3,2.3,11.4,15.7,0.00,0.5,0.3,0.18,1.20,0.41,7.2%,70.0%,6.7%,0.0%,9.4,-,0.45,2.3%,2.3,-,0,3.1%,12.40%,2.86,4.0,90.7,55.4,6.7%,-,-,957,442,442,2039,16,482,415,3203,3055,16,21,197,0,0,4,0.21,4.0,0.19,0,1.3,12.3,0.00,0.3,0.19,0.25,-,0,0.0%,0,0.0%,2,12.5%,0,0,0,0.0%,0.0%,0.0%,2018,4,101
Peyton Hendershot|2022,Peyton Hendershot,DAL,DAL|2022,2022,39.5,53,3.3,55,3.3,23,1,12,75.0%,245,20.4,28.9%,111,46.5%,16,1,6,11,3,103,109,47,156,2,8,0,0,1,1,0,9.3,1.3,0.9,8.6,6.8,3.9,13.0,0.17,0.7,0.1,0.14,0.90,0.98,4.1%,69.0%,6.3%,50.0%,9.4,51.5,0.26,3.4%,6.8,-,0.182,5.9%,8.50%,0.94,-3.2,103.6,62.6,6.3%,-,-,849,402,396,1831,22,420,395,3025,3167,24,12,105,3,0,1,0.12,-2.0,-0.17,0,1.0,8.8,0.25,0.1,0.083,-0.17,-,0,0.0%,0,0.0%,4,33.3%,0,0,0,0.0%,0.0%,0.0%,2022,UDFA,UDFA
Johnny Mundt|2022,Johnny Mundt,MIN,MIN|2022,2022,39.0,54,2.4,65,2.1,27,6,16,100.0%,417,26.1,38.0%,142,8.1%,21,0,2,19,2,140,29,117,146,1,9,0,0,2,2,0,8.9,1.3,1.2,8.8,1.4,7.3,9.1,0.06,0.6,0.1,0.15,1.00,0.20,3.4%,90.0%,0.0%,100.0%,7.4,140.0,0.22,0.6%,1.4,-,5.3%,3.3%,5.60%,4.83,5.4,110.3,56.2,9.5%,-,-,1097,639,366,1520,16,404,611,4477,4561,29,19,140,1,0,2,0.13,5.4,0.28,0,1.2,8.8,0.06,0.1,10.5%,0.34,-,0,0.0%,0,0.0%,1,6.3%,0,0,0,0.0%,0.0%,0.0%,2017,UDFA,UDFA
Cameron Brate|2022,Cameron Brate,TB,TB|2022,2022,37.4,55,3.7,52,1.9,31,9,10,62.5%,328,32.8,46.5%,220,54.7%,37,0,8,20,2,174,253,61,314,0,8,0,0,4,2,0,22.0,3.7,2.0,17.4,6.8,6.1,31.4,0.00,0.8,0.4,0.17,0.80,1.15,9.2%,54.0%,0.0%,25.0%,8.7,-,0.42,8.8%,6.8,-,0.0%,3.3%,20.00%,0.69,-7.5,58.5,56.0,5.4%,-,-,705,415,247,869,2,308,401,2651,2910,16,20,174,0,0,4,0.25,-7.5,-0.38,0,2.0,17.4,0.00,0.4,20.0%,-0.75,-,0,0.0%,0,0.0%,3,30.0%,0,2,3,0.0%,22.2%,33.3%,2014,UDFA,UDFA
Mitchell Wilcox|2022,Mitchell Wilcox,CIN,CIN|2022,2022,36.9,56,2.8,60,2.2,25,3,13,81.3%,456,35.1,51.9%,196,15.3%,18,0,0,17,0,139,81,74,155,1,6,0,0,1,0,0,15.1,1.4,1.3,10.7,4.5,5.7,11.9,0.08,0.5,0.1,0.09,0.70,0.41,3.8%,94.0%,0.0%,0.0%,8.2,139.0,0.29,2.5%,4.5,-,5.9%,3.5%,7.50%,1.72,9.3,117.1,55.2,0.0%,-,-,878,480,324,1239,12,363,468,3750,3301,31,17,139,1,0,1,0.16,9.3,0.55,0,1.3,10.7,0.08,0.1,5.9%,0.72,-,0,0.0%,1,7.7%,2,15.4%,0,0,0,0.0%,0.0%,0.0%,2020,UDFA,UDFA
OJ Howard|2022,OJ Howard,HOU,HOU|2022,2022,36.5,57,2.8,61,3.7,27,6,13,81.3%,313,24.1,39.0%,124,9.8%,23,3,4,10,2,145,253,60,313,2,6,0,0,0,1,0,9.5,1.8,0.8,11.2,11.0,4.6,24.1,0.15,0.5,0.0,0.19,1.20,2.04,5.4%,43.0%,13.0%,50.0%,14.5,72.5,0.33,8.5%,11.0,-,0.2,10.3%,14.10%,0.57,-1.9,75.5,62.6,4.3%,-,-,803,439,295,1171,6,358,426,2783,2964,13,10,145,2,0,0,0.18,-1.9,-0.19,0,0.8,11.2,0.15,0.0,0,-0.15,-,1,7.7%,1,7.7%,1,7.7%,0,0,2,0.0%,0.0%,33.3%,2017,1,19
Eric Saubert|2022,Eric Saubert,DEN,DEN|2022,2022,35.8,58,2.2,71,2.4,28,6,16,100.0%,373,23.3,34.8%,181,40.0%,24,3,3,15,1,148,202,75,277,1,6,0,0,3,2,0,11.3,1.5,0.9,9.3,8.4,4.7,17.3,0.06,0.4,0.2,0.13,0.80,1.12,4.6%,63.0%,12.5%,33.3%,9.9,148.0,0.27,4.6%,8.4,-,0.067,5.3%,10.20%,0.73,-2.9,79.6,49.9,8.3%,-,-,1071,547,408,1730,10,473,519,3724,4393,15,15,148,1,0,3,0.14,-2.9,-0.19,0,0.9,9.3,0.06,0.2,0.2,-0.18,-,0,0.0%,0,0.0%,2,12.5%,0,0,0,0.0%,0.0%,0.0%,2017,5,174
Durham Smythe|2022,Durham Smythe,MIA,MIA|2022,2022,33.1,59,2.4,68,2.4,27,5,14,87.5%,471,33.6,55.4%,147,15.8%,15,0,0,12,0,90,49,38,87,1,6,0,0,0,0,0,10.5,1.1,0.9,6.4,3.3,2.7,6.2,0.07,0.4,0.0,0.10,0.60,0.33,3.3%,80.0%,0.0%,0.0%,7.5,90.0,0.19,1.2%,3.3,-,8.30%,3.0%,5.70%,1.84,-1.7,117.3,51.7,0.0%,-,-,850,469,316,1366,12,350,456,3892,4235,27,14,91,2,0,0,0.11,-0.3,-0.02,0,1.0,6.5,0.14,0.0,0.00%,-0.02,-,0,0.0%,0,0.0%,2,14.3%,0,0,0,0.0%,0.0%,0.0%,2018,4,123
Joe Fortson|2022,Joe Fortson,KC,KC|2022,2022,31.8,60,2.9,59,3.5,26,4,11,68.8%,163,14.8,22.0%,104,45.6%,14,1,4,9,2,108,98,40,138,2,6,0,0,0,0,0,9.5,1.3,0.8,9.8,7.0,3.6,12.5,0.18,0.5,0.0,0.13,1.00,0.94,3.6%,64.0%,7.1%,50.0%,12.0,54.0,0.26,3.5%,7.0,-,22.2%,5.0%,7.90%,1.10,8.2,134.0,64.7,0.0%,-,-,742,409,286,1441,11,309,386,3496,2781,29,9,108,2,0,0,0.15,8.2,0.91,0,0.8,9.8,0.18,0.0,0.0%,0.75,-,0,0.0%,0,0.0%,3,27.3%,0,0,0,0.0%,0.0%,0.0%,2019,UDFA,UDFA
John Bates|2022,John Bates,WAS,WAS|2022,2022,30.8,61,2.1,75,2.2,24,2,15,93.8%,471,31.4,44.1%,122,35.3%,22,2,1,14,0,108,114,54,168,1,4,1,0,0,1,0,8.1,1.5,0.9,7.2,5.2,3.6,11.2,0.07,0.3,0.0,0.18,0.90,0.93,4.4%,64.0%,9.1%,0.0%,7.7,108.0,0.21,2.8%,5.2,-,0.071,3.7%,8.50%,0.95,-2.9,99.6,48.1,4.5%,-,-,1067,513,469,1864,7,531,502,3515,4077,23,14,108,1,0,0,0.10,-2.9,-0.21,0,0.9,7.2,0.07,0.0,0,-0.19,-,0,0.0%,1,6.7%,2,13.3%,0,0,0,0.0%,0.0%,0.0%,2021,4,124
Zach Gentry|2022,Zach Gentry,PIT,PIT|2022,2022,28.9,62,2.1,74,1.6,25,4,14,87.5%,492,35.1,50.8%,168,7.7%,22,1,3,18,1,109,49,94,143,0,5,0,0,0,1,0,12.0,1.6,1.3,7.8,2.2,6.7,10.2,0.00,0.4,0.0,0.13,0.60,0.29,4.8%,82.0%,4.5%,33.3%,6.1,-,0.23,1.4%,2.2,-,0,1.8%,8.10%,2.22,-2.7,87.3,46.7,4.5%,-,-,969,477,419,1734,12,416,459,3091,3544,10,18,109,0,0,0,0.11,-2.7,-0.15,0,1.3,7.8,0.00,0.0,0,-0.19,-,0,0.0%,0,0.0%,1,7.1%,0,0,0,0.0%,0.0%,0.0%,2019,5,141
Connor Heyward|2022,Connor Heyward,PIT,PIT|2022,2022,27.7,63,2.3,69,2.8,23,1,12,75.0%,137,11.4,16.3%,71,32.1%,13,1,1,9,1,106,59,48,107,1,4,0,0,1,0,0,5.9,1.1,0.8,8.8,4.5,4.0,8.9,0.08,0.3,0.1,0.18,1.50,0.83,3.3%,69.0%,7.7%,100.0%,11.8,106.0,0.26,2.0%,4.5,-,11.1%,7.5%,6.40%,1.80,-1.0,99.2,72.4,0.0%,-,-,842,413,366,1540,10,369,394,2693,2915,9,10,127,1,0,1,0.15,-1.1,-0.11,0,0.8,10.6,0.08,0.1,10.0%,-0.09,-,0,0.0%,1,8.3%,2,16.7%,0,0,0,0.0%,0.0%,0.0%,2022,6,208
Brevin Jordan|2022,Brevin Jordan,HOU,HOU|2022,2022,26.8,64,2.7,63,1.9,22,2,10,62.5%,266,26.6,41.4%,141,0.313,27,1,4,14,2,128,201,85,286,0,7,0,0,2,1,0,14.1,2.7,1.4,12.8,7.4,8.5,28.6,0.00,0.7,0.2,0.19,0.90,1.43,8.4%,0.52,0.037,0.5,9.1,-,0.38,8.2%,7.4,-,0.0%,3.2%,18.30%,0.64,-12.6,34.2,58.9,0.037,-,-,643,339,257,920,2,283,322,1997,2449,12,14,128,0,0,2,0.20,-12.6,-0.90,0,1.4,12.8,0.00,0.2,14.3%,-1.26,213.0,0,0.0%,1,10.0%,1,10.0%,0,0,0,0.0%,0.0%,0.0%,2021,5,147
James Mitchell|2022,James Mitchell,DET,DET|2022,2022,26.6,65,2.4,66,2.7,23,1,11,68.8%,162,14.7,22.1%,73,16.1%,10,0,0,10,0,106,44,62,106,1,7,0,0,1,0,0,6.6,0.9,0.9,9.6,4.4,5.6,9.6,0.09,0.6,0.1,0.14,1.50,0.60,2.8%,100.0%,0.0%,0.0%,10.6,106.0,0.29,2.0%,4.4,-,0.1,4.6%,5.70%,2.41,9.4,144.2,73.8,0.0%,-,-,732,367,316,1318,14,369,352,2859,2213,18,10,106,1,0,1,0.14,9.4,0.94,0,0.9,9.6,0.09,0.1,0.1,0.85,-,0,0.0%,0,0.0%,2,18.2%,0,0,0,0.0%,0.0%,0.0%,2022,5,177
Marcedes Lewis|2022,Marcedes Lewis,GB,GB|2022,2022,26.6,65,2.2,72,4.4,38,17,12,75.0%,317,26.4,41.2%,108,0.022,7,1,1,6,1,66,58,14,72,2,5,0,0,0,1,1,9.0,0.6,0.5,5.5,8.3,1.2,6.0,0.17,0.4,0.0,0.06,0.60,0.54,1.8%,0.86,0.143,1,11.0,33.0,0.16,1.8%,8.3,-,33.3%,6.2%,3.90%,1.14,7.0,145.5,53.1,0.143,-,-,770,402,312,1430,9,366,387,2685,3341,20,6,66,2,0,0,0.09,7.0,1.17,1,0.5,5.5,0.17,0.0,0.0%,0.58,-,0,0.0%,1,8.3%,2,16.7%,1,1,5,5.9%,5.9%,29.4%,2006,1,28
