"","player_name","Pos","Tm","player_id","pic","season","Games","Targets","Tar_Per_Game","RECs","Rec_Yards","Rec_TDs","YAC","First_Downs","Air_Yards","AY_share","EPA","RACR","WOPR","PPR_Points","FPPG"
"2927",NA,"WR","BUF","00-0027518",NA,"2010",8,41,5.1,18,213,1,86,86,365,0.145851198498962,-14.4489758451902,0.584,0.341,45,5.6
"2928",NA,"WR","BAL","00-0020438",NA,"2010",16,57,3.6,30,398,3,76,76,750,0.164428565284605,9.77287489066502,0.531,0.296,88,5.5
"2929",NA,"WR","TEN","00-0026266",NA,"2010",2,6,3,5,61,0,5,5,89,0.0851267233076005,6.12584530806635,0.685,0.188,11,5.5
"2930",NA,"WR","NO","00-0022929",NA,"2010",16,59,3.7,34,464,1,130,130,824,0.167593367062127,8.02108619988026,0.563,0.251,87,5.4
"2931",NA,"WR","CLE","00-0025622",NA,"2010",15,63,4.2,40,346,0,197,197,375,0.102497833657821,-20.9391039241373,0.923,0.288,80,5.3
"2932",NA,"WR","PHI","00-0027188",NA,"2010",6,18,3,11,115,1,21,21,186,NA,NA,0.618,NA,31,5.2
"2933",NA,"WR","TB","00-0024305",NA,"2010",4,9,2.2,7,81,1,56,56,38,0.0575938407203557,2.83081284862702,2.132,0.172,21,5.2
"2934","D.Heyward-Bey","WR","LV","00-0026983","https://static.www.nfl.com/image/private/f_autoq_auto/league/d5otkkbb0z2rdd2bjatd","2010",14,65,4.6,26,366,1,101,101,960,NA,NA,0.381,NA,71,5.1
"2935",NA,"WR","CLE","00-0023176",NA,"2010",13,39,3,23,292,1,139,139,451,0.152941075930522,11.2378428994797,0.647,0.267,66,5.1
"2936",NA,"WR","IND","00-0027470",NA,"2010",2,11,5.5,6,40,0,14,14,81,0.124143849479428,-5.01168523239903,0.494,0.3,10,5
"2937","A.Brown","WR","PIT","00-0027793","https://static.www.nfl.com/image/private/f_autoq_auto/league/ecxsx9t7bfg42bgfwj3v","2010",8,19,2.4,16,167,0,111,111,113,NA,NA,1.478,NA,39,4.9
"2938","E.Weems","WR","ATL","00-0024535","https://static.www.nfl.com/image/private/f_autoq_auto/league/kptsfekcpfukewtim9kz","2010",5,6,1.2,6,61,0,22,22,39,NA,NA,1.564,NA,24,4.8
"2939",NA,"WR","TEN","00-0021982",NA,"2010",11,43,3.9,20,266,1,50,50,614,0.170920118488558,-2.12350179661606,0.433,0.321,53,4.8
"2940",NA,"WR","ATL","00-0005231",NA,"2010",12,32,2.7,19,166,3,45,45,275,0.0774817877048644,10.7582651164617,0.604,0.163,54,4.5
"2941",NA,"WR","TB","00-0026953",NA,"2010",11,38,3.5,24,239,0,100,100,318,0.0882554140461965,-4.40976767296873,0.752,0.215,48,4.4
"2942",NA,"WR","MIN","00-0022807",NA,"2010",12,54,4.5,28,252,0,79,79,563,0.175897785400995,-17.0700292322346,0.448,0.329,52,4.3
"2943","E.Decker","WR","DEN","00-0027690","https://static.www.nfl.com/image/private/f_autoq_auto/league/jg5ftnvxz4jdiajzeoyn","2010",5,8,1.6,6,106,1,24,24,120,0.0601982791393311,3.67372837424045,0.883,0.111,21,4.2
"2944",NA,"WR","MIN","00-0023408",NA,"2010",12,34,2.8,20,240,1,87,87,310,0.0972371167204386,-5.76351409568205,0.774,0.207,50,4.2
"2945",NA,"WR","TEN","00-0027893",NA,"2010",9,28,3.1,16,219,0,40,40,373,0.125356156438492,9.71854056052967,0.587,0.244,38,4.2
"2946",NA,"WR","KC","00-0020446",NA,"2010",12,43,3.6,22,213,1,37,37,540,0.171732820454968,0.126549824920842,0.394,0.296,49,4.1
"2947","G.Tate","WR","SEA","00-0027891","https://static.www.nfl.com/image/private/f_autoq_auto/league/yfqebrp2o9t1gt1wqjku","2010",11,39,3.5,21,227,0,109,109,393,0.109135928198792,-6.21384723078729,0.578,0.239,44,4
"2948",NA,"WR","LV","00-0025461",NA,"2010",1,2,2,2,17,0,7,7,10,0.0416666666666667,1.05254756123759,1.7,0.11,4,4
"2949",NA,"WR","WAS","00-0027813",NA,"2010",2,5,2.5,3,47,0,20,20,59,0.0943877278315249,2.53197353612632,0.797,0.156,8,4
"2950","H.Douglas","WR","ATL","00-0026224","https://static.www.nfl.com/image/private/f_autoq_auto/league/hblmz1iaov5vqx7cd9cv","2010",15,53,3.5,22,294,1,121,121,648,0.153081465796357,-3.94924742470428,0.454,0.257,57,3.8
"2951",NA,"WR","LV","00-0026366",NA,"2010",4,9,2.2,5,40,1,13,13,108,0.116750413128601,0.609411727171391,0.37,0.211,15,3.8
"2952",NA,"WR","TB","00-0023968",NA,"2010",16,33,2.1,17,250,2,33,33,516,NA,NA,0.484,NA,60,3.8
"2953",NA,"WR","MIA","00-0027356",NA,"2010",7,19,2.7,6,128,1,72,72,241,0.108207777664785,0.995162485077908,0.531,0.204,26,3.7
"2954",NA,"WR","PHI","00-0027758","https://static.www.nfl.com/image/private/f_autoq_auto/league/vpongpty2wm06bsmm7hb","2010",7,18,2.6,7,116,1,18,18,221,0.0799441458465177,-5.10385464920546,0.525,0.161,25,3.6
"2955","J.Edelman","WR","NE","00-0027150","https://static.www.nfl.com/image/private/f_autoq_auto/league/u0hbuo2bsvtlg7lnxm43","2010",7,14,2,7,86,0,99,99,46,0.0255353607661439,-3.11075809616204,1.87,0.119,23,3.3
"2956","T.Ginn","WR","SF","00-0025396","https://static.www.nfl.com/image/private/f_autoq_auto/league/o4m4txrv9l7odyebnea4","2010",13,35,2.7,12,163,1,21,21,532,0.141523446276738,-15.1806362738873,0.306,0.236,41,3.2
"2957",NA,"WR","ARI","00-0027349",NA,"2010",6,23,3.8,9,101,0,33,33,246,0.142688599361016,-6.03984206006862,0.411,0.285,19,3.2
"2958",NA,"WR","KC","00-0022388",NA,"2010",11,28,2.5,18,157,0,62,62,174,0.0586228299551626,-2.5582082065585,0.902,0.167,34,3.1
"2959",NA,"WR","MIN","00-0021508",NA,"2010",12,37,3.1,17,197,0,71,71,347,0.100520074058676,-9.52508386230329,0.568,0.205,37,3.1
"2960",NA,"WR","CAR","00-0025432",NA,"2010",2,5,2.5,2,40,0,4,4,78,0.174965190754664,4.02883235644549,0.513,0.252,6,3
"2961",NA,"WR","DAL","00-0026780",NA,"2010",2,6,3,3,34,0,6,6,56,0.131114279447247,-0.481880090929064,0.607,0.221,6,3
"2962",NA,"WR","DEN","00-0024756",NA,"2010",1,2,2,1,17,0,0,0,34,0.0732758620689655,2.99762865743833,0.5,0.104,3,3
"2963",NA,"WR","DET","00-0027056",NA,"2010",2,5,2.5,3,30,0,8,8,32,0.0538247408913952,-1.55491019744659,0.938,0.121,6,3
"2964",NA,"WR","TEN","00-0027816","https://static.www.nfl.com/image/private/f_autoq_auto/league/jdhln1ulusmjybwdha4k","2010",4,2,0.5,0,0,0,0,0,-4,NA,NA,0,NA,12,3
"2965",NA,"WR","DET","00-0022156",NA,"2010",14,49,3.5,18,210,0,63,63,600,0.152249224097524,-10.2409306928236,0.35,0.24,41,2.9
"2966",NA,"WR","HOU","00-0024465",NA,"2010",8,18,2.2,11,117,0,53,53,189,0.0695869815327157,5.17784234907595,0.619,0.138,23,2.9
"2967",NA,"WR","KC","00-0027429",NA,"2010",8,19,2.4,6,114,1,22,22,281,0.146774762089666,3.81016725883047,0.406,0.234,23,2.9
"2968",NA,"WR","WAS","00-0005720",NA,"2010",10,38,3.8,12,173,0,18,18,646,0.18474988389314,-15.0191750474687,0.268,0.286,29,2.9
"2969",NA,"WR","ARI","00-0027352",NA,"2010",8,22,2.8,12,117,0,34,34,218,0.0932384129098595,-19.2361769684358,0.537,0.194,22,2.8
"2970",NA,"WR","CHI","00-0024447",NA,"2010",9,24,2.7,10,149,0,51,51,271,0.0989013343791989,0.262264725228306,0.55,0.193,25,2.8
"2971",NA,"WR","NYG","00-0026902",NA,"2010",4,7,1.8,5,64,0,10,10,71,0.0479853522954337,0.101396412299477,0.901,0.098,11,2.8
"2972",NA,"WR","TEN","00-0011754",NA,"2010",5,16,3.2,6,80,0,6,6,232,0.135650366131704,-3.37381197027572,0.345,0.249,14,2.8
"2973",NA,"WR","BAL","00-0027755",NA,"2010",3,1,0.3,0,0,0,0,0,8,NA,NA,0,NA,8,2.7
"2974",NA,"WR","CAR","00-0025544",NA,"2010",6,12,2,6,102,0,32,32,171,0.123425921863111,4.21050468558678,0.596,0.185,16,2.7
"2975",NA,"WR","JAX","00-0027156",NA,"2010",7,22,3.1,8,111,0,19,19,374,0.191016826307591,-16.0309969694641,0.297,0.287,19,2.7
"2976",NA,"WR","DAL","00-0023953",NA,"2010",10,23,2.3,14,120,0,67,67,158,0.0566194752544766,4.05769842794484,0.759,0.131,26,2.6
"2977",NA,"WR","NYJ","00-0027059",NA,"2010",2,2,1,2,26,0,3,3,23,0.0335871183167719,1.18492059689015,1.13,0.071,5,2.5
"2978",NA,"WR","LA","00-0027700",NA,"2010",5,16,3.2,6,63,0,14,14,149,0.108954021497559,-2.85649948715877,0.423,0.198,12,2.4
"2979",NA,"WR","SF","00-0024687",NA,"2010",8,15,1.9,9,98,0,14,14,212,0.107055830267004,-2.63401926291059,0.462,0.155,19,2.4
"2980",NA,"WR","LV","00-0026536",NA,"2010",3,4,1.3,3,40,0,3,3,59,0.0857019900340276,1.86160418668558,0.678,0.127,7,2.3
"2981",NA,"WR","BAL","00-0021147",NA,"2010",6,5,0.8,2,82,0,22,22,129,NA,NA,0.636,NA,13,2.2
"2982",NA,"WR","GB","00-0026357",NA,"2010",6,9,1.5,6,72,0,59,59,63,0.0422381180719687,2.90547834604513,1.143,0.095,13,2.2
"2983",NA,"WR","TB","00-0027450","https://static.www.nfl.com/image/private/f_autoq_auto/league/uposmry1docri5fwr22y","2010",4,9,2.2,4,42,0,31,31,76,0.0905415355063476,-0.74519952504119,0.553,0.197,9,2.2
"2984",NA,"WR","BUF","00-0026331",NA,"2010",1,3,3,1,8,0,2,2,18,0.0636042402826855,-1.4955098729115,0.444,0.218,2,2
"2985",NA,"WR","CIN","00-0026716",NA,"2010",2,2,1,2,16,0,8,8,8,0.0188557763061074,1.37192722898908,2,0.068,4,2
"2986",NA,"WR","CLE","00-0021915",NA,"2010",1,1,1,1,7,0,0,0,7,0.0351758793969849,0.0000955836148932576,1,0.075,2,2
"2987",NA,"WR","LV","00-0025486",NA,"2010",10,30,3,10,103,0,22,22,344,0.12479059950107,-17.158781863465,0.299,0.225,20,2
"2988",NA,"WR","MIA","00-0022001",NA,"2010",1,2,2,1,6,0,0,0,48,0.16271186440678,-0.330034517217427,0.125,0.182,2,2
"2989",NA,"WR","NYG","00-0022725",NA,"2010",2,4,2,2,19,0,2,2,45,0.0838146167557932,-1.85752605088055,0.422,0.169,4,2
"2990",NA,"WR","SF","00-0027608","https://static.www.nfl.com/image/private/f_autoq_auto/league/uc0hi9tbued5ff0osfmq","2010",1,1,1,1,8,0,4,4,4,0.0184331797235023,0.202227862784639,2,0.061,2,2
"2991",NA,"WR","WAS","00-0023570",NA,"2010",10,18,1.8,8,109,0,59,59,158,0.053500483379716,-2.29482872621821,0.69,0.111,19,1.9
"2992",NA,"WR","DET","00-0026491",NA,"2010",9,1,0.1,0,0,0,0,0,-1,NA,NA,0,NA,16,1.8
"2993",NA,"WR","JAX","00-0021570",NA,"2010",10,16,1.6,6,60,1,20,20,166,0.06575495254064,-2.21329705315293,0.361,0.125,18,1.8
"2994",NA,"WR","MIA","00-0027358",NA,"2010",7,10,1.4,6,62,0,16,16,84,0.0384426566550309,3.1272480277407,0.738,0.088,12,1.7
"2995",NA,"WR","MIN","00-0024013",NA,"2010",2,4,2,1,18,0,6,6,59,0.147826361683306,-6.01828676759033,0.305,0.194,3,1.5
"2996",NA,"WR","NYJ","00-0025544",NA,"2010",2,4,2,1,22,0,7,7,69,0.122145753307725,-0.771934140357189,0.319,0.194,3,1.5
"2997",NA,"WR","CLE","00-0027776",NA,"2010",1,1,1,0,0,0,0,0,12,0.0677966101694915,-0.786120785167441,0,0.093,1,1
"2998",NA,"WR","DAL","00-0027149",NA,"2010",2,5,2.5,1,6,0,0,0,52,0.163859705834815,-4.5587717788876,0.115,0.255,2,1
"2999",NA,"WR","LAC","00-0027585",NA,"2010",2,2,1,1,25,0,4,4,47,0.0734252628671756,-3.64117781002681,0.532,0.087,2,1
"3000",NA,"WR","NYG","00-0027261",NA,"2010",1,2,2,1,4,0,4,4,7,0.0267175572519084,-0.622513948823325,0.571,0.11,1,1
"3001",NA,"WR","CAR","00-0027692",NA,"2010",2,2,1,0,0,0,0,0,22,NA,NA,0,NA,1,0.5
"3002",NA,"WR","JAX","00-0022901",NA,"2010",2,2,1,1,3,0,0,0,5,0.00720291746242989,-5.39979004010092,0.6,0.048,1,0.5
"3003",NA,"WR","LAC","00-0026056",NA,"2010",2,3,1.5,1,2,0,0,0,21,0.0469686659537928,-3.14263020816725,0.095,0.12,1,0.5
"3004","M.Slater","WR","NE","00-0026293","https://static.www.nfl.com/image/private/f_autoq_auto/league/cs1ojdzhxjuanbw6vflv","2010",1,1,1,0,0,0,0,0,51,0.191011235955056,-0.768609866965562,0,0.189,0,0
"3005",NA,"WR","CAR","00-0026174",NA,"2010",1,1,1,0,0,0,0,0,-2,-0.0103626943005181,-0.679642834700644,0,0.046,0,0
"3006",NA,"WR","CLE","00-0024326",NA,"2010",1,2,2,0,0,0,0,0,48,0.157894736842105,-1.7399623778183,0,0.211,0,0
"3007",NA,"WR","CLE","00-0025461",NA,"2010",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0
"3008",NA,"WR","DET","00-0023790",NA,"2010",1,1,1,0,0,0,0,0,3,0.0147058823529412,-0.748040507769863,0,0.068,0,0
"3009",NA,"WR","JAX","00-0026665",NA,"2010",1,1,1,0,0,0,0,0,21,0.130434782608696,-1.62782120145857,0,0.163,0,0
"3010",NA,"WR","KC","00-0027308",NA,"2010",1,1,1,0,0,0,0,0,21,0.122093023255814,-0.261722044233466,0,0.137,0,0
"3011",NA,"WR","PIT","00-0022064",NA,"2010",2,2,1,0,0,0,0,0,57,0.0679744863902692,-1.66559547290672,0,0.099,0,0
"3012",NA,"WR","NE","00-0022427","https://static.www.nfl.com/image/private/f_autoq_auto/league/rgjwexzif36vncjfdwap","2009",14,162,11.6,123,1348,4,721,721,911,0.240879150083975,64.1190284660267,1.48,0.677,285,20.4
"3013",NA,"WR","HOU","00-0022044",NA,"2009",16,171,10.7,101,1569,9,539,539,1922,0.422588235966165,48.3377236080725,0.816,0.734,315,19.7
"3014","B.Marshall","WR","DEN","00-0024334","https://static.www.nfl.com/image/private/f_autoq_auto/league/jhziqh0scfksvxen6f3s","2009",15,154,10.3,101,1120,10,515,515,1371,0.391351145441538,42.4184823775847,0.817,0.733,277,18.5
"3015",NA,"WR","NE","00-0011754",NA,"2009",16,138,8.6,83,1264,13,413,413,1934,0.392640079367542,45.2405474923204,0.654,0.618,287,17.9
"3016","L.Fitzgerald","WR","ARI","00-0022921","https://static.www.nfl.com/image/private/f_autoq_auto/league/ycgjjaad5un42gy4pnga","2009",16,153,9.6,97,1092,13,312,312,1746,0.374246309940182,35.1187409793026,0.625,0.653,284,17.8
"3017",NA,"WR","IND","00-0020498",NA,"2009",16,149,9.3,100,1264,10,430,430,1632,0.30209961276796,47.4784909198193,0.775,0.583,284,17.8
"3018","D.Jackson","WR","PHI","00-0026189","https://static.www.nfl.com/image/private/f_autoq_auto/league/pr5m864fqvnoozihylrh","2009",15,118,7.9,63,1167,9,404,404,1599,0.376154265040635,29.5633896645801,0.73,0.599,263,17.5
"3019",NA,"WR","DAL","00-0023921","https://static.www.nfl.com/image/private/f_autoq_auto/league/tuwhvxan7v0gisbei4an","2009",16,124,7.8,81,1320,11,640,640,1235,0.296958847365153,79.8273535329977,1.069,0.548,279,17.4
"3020",NA,"WR","NYG","00-0025438",NA,"2009",16,157,9.8,107,1220,7,266,266,1762,0.384204240590935,56.2360455739311,0.692,0.716,271,16.9
"3021",NA,"WR","ATL","00-0023462","https://static.www.nfl.com/image/private/f_autoq_auto/league/f7dgklg6z49fbdltwuki","2009",16,165,10.3,85,1153,11,397,397,1814,0.367570129268826,29.3767839993714,0.636,0.704,266,16.6
"3022",NA,"WR","MIN","00-0025431",NA,"2009",16,122,7.6,84,1312,8,375,375,1567,0.380267232848311,89.7509952234515,0.837,0.592,261,16.3
"3023",NA,"WR","LAC","00-0023496","https://static.www.nfl.com/image/private/f_autoq_auto/league/kdquag2thcfulvrs0cbz","2009",15,107,7.1,68,1167,9,182,182,1802,0.406865583834907,77.1225047716022,0.648,0.637,240,16
"3024",NA,"WR","PIT","00-0017162",NA,"2009",16,137,8.6,95,1167,6,387,387,1252,0.25080654826465,27.7977849599766,0.932,0.557,246,15.4
"3025",NA,"WR","PIT","00-0024240",NA,"2009",16,138,8.6,79,1248,5,483,483,1506,0.319198102298979,46.9670090812976,0.829,0.616,232,14.5
"3026",NA,"WR","CIN","00-0020397",NA,"2009",16,128,8,72,1047,9,245,245,1672,0.446690390852334,32.4179661176216,0.626,0.731,230,14.4
"3027",NA,"WR","NO","00-0024466","https://static.www.nfl.com/image/private/f_autoq_auto/league/hnnuo9nfwzwlakr2srdq","2009",16,106,6.6,70,1074,9,349,349,1128,0.255930080366803,52.6416338837657,0.952,0.473,230,14.4
"3028",NA,"WR","ARI","00-0022084","https://static.www.nfl.com/image/private/f_autoq_auto/league/ajabgwxbliupgkwjbnut","2009",15,128,8.5,85,1029,5,366,366,1105,0.257924793170158,30.5007776475293,0.931,0.534,215,14.3
"3029",NA,"WR","DET","00-0025389","https://static.www.nfl.com/image/private/f_autoq_auto/league/z6dxib9sientn4m9cljh","2009",14,136,9.7,67,984,5,329,329,1750,0.420727150226119,1.59743134481903,0.562,0.695,199,14.2
"3030",NA,"WR","CAR","00-0020337","https://static.www.nfl.com/image/private/f_autoq_auto/league/k23e0b8cto93he9rt0zc","2009",15,128,8.5,65,982,7,355,355,1587,0.394910974318852,1.93218802411558,0.619,0.72,209,13.9
"3031",NA,"WR","BAL","00-0010500",NA,"2009",16,134,8.4,73,1028,7,260,260,1860,0.405567755027095,36.6094555597414,0.553,0.678,218,13.6
"3032",NA,"WR","KC","00-0020446",NA,"2009",9,61,6.8,36,608,4,158,158,931,0.330910211097722,19.7777736350374,0.653,0.532,121,13.4
"3033",NA,"WR","MIN","00-0026998","https://static.www.nfl.com/image/private/f_autoq_auto/league/ly7xvqfvoehf5jqrzzcq","2009",15,91,6.1,60,790,6,363,363,874,0.197450726005322,45.5203933220519,0.904,0.397,200,13.3
"3034",NA,"WR","GB","00-0004541",NA,"2009",16,112,7,70,1061,6,373,373,1458,0.276096789927685,32.1805913170595,0.728,0.501,211,13.2
"3035",NA,"WR","GB","00-0024267","https://static.www.nfl.com/image/private/f_autoq_auto/league/jiemkcfkc893pfova8xv","2009",16,119,7.4,69,1120,4,465,465,1558,0.312005685202229,64.9506734421246,0.719,0.549,209,13.1
"3036",NA,"WR","JAX","00-0025466",NA,"2009",15,111,7.4,63,869,7,281,281,1226,0.299033205569953,25.3655777070652,0.709,0.551,190,12.7
"3037",NA,"WR","SEA","00-0021999",NA,"2009",13,103,7.9,63,812,3,276,276,1113,0.336172660053097,20.0503612343081,0.73,0.557,159,12.2
"3038",NA,"WR","LA","00-0025462",NA,"2009",3,23,7.7,13,167,1,43,43,295,0.363043074945916,11.0434725033921,0.566,0.615,36,12
"3039",NA,"WR","LAC","00-0025417",NA,"2009",1,7,7,6,52,0,23,23,67,0.215434083601286,5.82070336476318,0.776,0.384,12,12
"3040",NA,"WR","NYG","00-0026235",NA,"2009",14,99,7.1,57,822,5,269,269,1173,0.268660168077733,24.586929985863,0.701,0.498,167,11.9
"3041","J.Maclin","WR","PHI","00-0026995","https://static.www.nfl.com/image/private/f_autoq_auto/league/tvlsuugnbn0idb0tbtgw","2009",13,90,6.9,55,762,4,241,241,1057,0.28447566684438,24.2393147930537,0.721,0.521,154,11.8
"3042",NA,"WR","KC","00-0025410","https://static.www.nfl.com/image/private/f_autoq_auto/league/ihvktvkw198qeclu6mtk","2009",11,87,7.9,47,589,4,205,205,876,0.297619105728207,25.5288243918365,0.672,0.558,130,11.8
"3043",NA,"WR","NO","00-0025414",NA,"2009",15,64,4.3,45,722,9,180,180,927,0.303240197505871,44.8428402732238,0.779,0.402,177,11.8
"3044",NA,"WR","NYJ","00-0022811","https://static.www.nfl.com/image/private/f_autoq_auto/league/hkq2dmfj7mbgbuejiloy","2009",14,96,6.9,57,821,3,299,299,1068,0.331329592208342,14.7700602238068,0.769,0.655,164,11.7
"3045",NA,"WR","NYG","00-0027005","https://static.www.nfl.com/image/private/f_autoq_auto/league/nbgeeeuhd0n4zrctfxce","2009",14,74,5.3,47,790,6,403,403,775,0.185269351551138,41.3381355453614,1.019,0.364,163,11.6
"3046",NA,"WR","SEA","00-0020438",NA,"2009",16,135,8.4,79,911,3,289,289,1320,0.303733123413624,13.5222121431786,0.69,0.548,186,11.6
"3047",NA,"WR","CHI","00-0024272","https://static.www.nfl.com/image/private/f_autoq_auto/league/jtntm2ci9doez4qxbx0c","2009",13,91,7,57,757,3,293,293,988,0.262877121032213,12.7070467710816,0.766,0.471,149,11.5
"3048",NA,"WR","BUF","00-0012478",NA,"2009",16,109,6.8,55,829,5,309,309,1606,0.438551554079009,-0.25036247693845,0.516,0.689,179,11.2
"3049",NA,"WR","CHI","00-0024447",NA,"2009",7,43,6.1,24,298,4,79,79,540,0.250202575917878,6.09980985771949,0.552,0.456,78,11.1
"3050",NA,"WR","WAS","00-0020494",NA,"2009",16,120,7.5,70,902,3,356,356,1110,0.297931954190083,-2.58207091399365,0.813,0.548,177,11.1
"3051","M.Crabtree","WR","SF","00-0026986","https://static.www.nfl.com/image/private/f_autoq_auto/league/kcavcmeyaion38ewxwyk","2009",11,86,7.8,48,625,2,219,219,900,0.367695608014248,2.42085508509543,0.694,0.603,120,10.9
"3052","P.Garcon","WR","IND","00-0026345","https://static.www.nfl.com/image/private/f_autoq_auto/league/xwjogot7xrfj9qwhsgtn","2009",14,92,6.6,47,765,4,284,284,1277,0.274486642283885,30.8738721374177,0.599,0.45,148,10.6
"3053",NA,"WR","ARI","00-0025529",NA,"2009",14,82,5.9,55,712,3,158,158,918,0.227683298190318,19.7696436661055,0.776,0.396,149,10.6
"3054",NA,"WR","IND","00-0027092",NA,"2009",16,90,5.6,60,676,7,248,248,788,0.152311945127314,37.3970749856149,0.858,0.329,170,10.6
"3055",NA,"WR","MIA","00-0026000",NA,"2009",16,113,7.1,76,758,2,287,287,850,0.181303435543179,18.076026629317,0.892,0.443,161,10.1
"3056",NA,"WR","DEN","00-0022097",NA,"2009",2,18,9,8,117,0,14,14,209,0.256928502859051,-6.55777942074928,0.56,0.448,20,10
"3057",NA,"WR","LV","00-0026366",NA,"2009",8,52,6.5,29,365,2,92,92,586,0.226722984225447,3.66074334222858,0.623,0.437,78,9.8
"3058","M.Wallace","WR","PIT","00-0026901","https://static.www.nfl.com/image/private/f_autoq_auto/league/dy9z5wbsitf6l9psjq4y","2009",16,72,4.5,39,756,6,143,143,1316,0.279508317275269,31.6046199893882,0.574,0.405,153,9.6
"3059",NA,"WR","TB","00-0021191",NA,"2009",13,86,6.6,39,600,4,134,134,1129,0.32009273132328,-22.3189979974904,0.531,0.536,123,9.5
"3060",NA,"WR","NYJ","00-0023438",NA,"2009",12,72,6,35,541,4,162,162,1101,0.400950989421519,4.60599435679733,0.491,0.68,113,9.4
"3061",NA,"WR","BUF","00-0022910",NA,"2009",16,95,5.9,44,612,7,96,96,1160,0.339884837434275,-2.95810215550591,0.528,0.572,147,9.2
"3062",NA,"WR","DAL","00-0022909",NA,"2009",15,86,5.7,38,596,7,207,207,992,0.254314989933835,13.3363199902002,0.601,0.432,138,9.2
"3063",NA,"WR","HOU","00-0021931",NA,"2009",14,70,5,53,611,2,128,128,656,0.167590261854662,27.6473149997715,0.931,0.323,129,9.2
"3064",NA,"WR","CHI","00-0026210",NA,"2009",16,88,5.5,54,717,2,302,302,765,0.156673149990843,7.33757472988044,0.937,0.35,146,9.1
"3065",NA,"WR","NO","00-0022929",NA,"2009",16,83,5.2,51,804,2,335,335,1120,0.240267596504952,28.3745908898687,0.718,0.4,145,9.1
"3066",NA,"WR","DAL","00-0022766",NA,"2009",16,67,4.2,37,622,5,266,266,629,0.157569252898791,33.0446823114691,0.989,0.3,144,9
"3067",NA,"WR","CHI","00-0026913",NA,"2009",15,80,5.3,45,527,5,177,177,873,0.212858929193517,-17.1762413241153,0.604,0.385,134,8.9
"3068",NA,"WR","HOU","00-0025460","https://static.www.nfl.com/image/private/f_autoq_auto/league/yhjtycrpq7jtfarxkhcx","2009",13,40,3.1,27,437,6,138,138,496,0.13760850370521,18.283069598306,0.881,0.221,115,8.8
"3069",NA,"WR","MIN","00-0022807",NA,"2009",16,92,5.8,55,618,4,205,205,1012,0.235457337340319,12.0186841191255,0.611,0.424,141,8.8
"3070",NA,"WR","TEN","00-0023367",NA,"2009",16,95,5.9,47,569,6,104,104,1343,0.315809496444434,7.30464113319303,0.424,0.52,141,8.8
"3071",NA,"WR","DEN","00-0021163",NA,"2009",16,87,5.4,54,732,2,263,263,843,0.206807273978132,25.8414398231613,0.868,0.37,139,8.7
"3072",NA,"WR","LA","00-0026173",NA,"2009",16,97,6.1,47,589,5,264,264,1075,0.29287860154898,-23.6697804373039,0.548,0.476,137,8.6
"3073",NA,"WR","SF","00-0026314",NA,"2009",15,81,5.4,52,527,3,247,247,526,0.165815863047112,0.412422719307163,1.002,0.36,129,8.6
"3074","K.Britt","WR","TEN","00-0027006","https://static.www.nfl.com/image/private/f_autoq_auto/league/joozpvuyykyxjogcg3r5","2009",15,75,5,42,701,3,180,180,997,0.236054131467855,17.661679636816,0.703,0.411,128,8.5
"3075",NA,"WR","CAR","00-0011795",NA,"2009",14,89,6.4,53,581,1,173,173,951,0.291528596594746,1.98406465807697,0.611,0.555,117,8.4
"3076",NA,"WR","CIN","00-0018958",NA,"2009",15,76,5.1,43,514,5,212,212,610,0.175325393404561,15.8773892057935,0.843,0.387,125,8.3
"3077",NA,"WR","JAX","00-0007681",NA,"2009",15,103,6.9,51,722,0,141,141,1275,0.318286762444805,9.73896397551812,0.566,0.546,121,8.1
"3078",NA,"WR","LA","00-0026937","https://static.www.nfl.com/image/private/f_autoq_auto/league/surhprm3dsmqjollulmn","2009",9,69,7.7,34,348,1,110,110,677,0.314243624235026,-15.2989704697111,0.514,0.544,73,8.1
"3079",NA,"WR","LAC","00-0022414","https://static.www.nfl.com/image/private/f_autoq_auto/league/or8gm79eaonksxe8gl0t","2009",16,76,4.8,45,776,1,121,121,1284,0.254075083159693,36.7199089582662,0.604,0.401,129,8.1
"3080",NA,"WR","ATL","00-0022781",NA,"2009",15,90,6,50,635,1,220,220,1117,0.259576439979545,6.19339693192835,0.568,0.443,120,8
"3081","J.Edelman","WR","NE","00-0027150","https://static.www.nfl.com/image/private/f_autoq_auto/league/u0hbuo2bsvtlg7lnxm43","2009",10,54,5.4,37,359,1,257,257,179,0.0568588572565917,13.3706789151387,2.006,0.241,79,7.9
"3082",NA,"WR","JAX","00-0027076",NA,"2009",14,62,4.4,48,453,1,205,205,343,0.100180889970184,19.2673008142986,1.321,0.278,108,7.7
"3083",NA,"WR","PHI","00-0024324","https://static.www.nfl.com/image/private/f_autoq_auto/league/nnis5ib42eoeu8bjjpdc","2009",16,58,3.6,41,587,3,192,192,614,0.125383005210971,35.010527269924,0.956,0.241,120,7.5
"3084",NA,"WR","BAL","00-0023457",NA,"2009",13,74,5.7,34,480,2,78,78,1168,0.313986961927589,-6.10782452792298,0.411,0.472,95,7.3
